video_id,trending_date,channel_title,category_id,publish_time,views,likes,dislikes,comment_count,comments_disabled,ratings_disabled,category_name
AJkOHavUH_A,11/19/2017,Mayim Bialik,1,2017-11-16T16:37:47.000Z,58760,4314,337,880,FALSE,FALSE,Film & Animation
0gwkMY-mzUQ,11/19/2017,Demi Lovato,24,2017-11-15T20:11:41.000Z,673143,35844,722,1801,FALSE,FALSE,Entertainment
FHl0nIdbiLA,11/19/2017,CollegeHumor,23,2017-11-15T18:30:00.000Z,800306,23559,3133,2977,FALSE,FALSE,Comedy
K6xwB8Kkce0,11/19/2017,HarryStylesVEVO,10,2017-11-17T13:00:02.000Z,797596,157975,438,6758,FALSE,FALSE,Music
MMGrzOu1amQ,11/19/2017,Simply Nailogical,24,2017-11-15T23:08:18.000Z,2259888,99803,1074,15766,FALSE,FALSE,Entertainment
mjBIsBPG1N8,11/19/2017,Klossy,22,2017-11-16T15:23:10.000Z,156892,5863,144,288,FALSE,FALSE,People & Blogs
8KT1UCsOE74,11/19/2017,Chris Stuckmann,24,2017-11-15T09:43:32.000Z,987117,32742,1597,10123,FALSE,FALSE,Entertainment
cDDF4pPwEUU,11/19/2017,FreeDawkins,17,2017-11-17T04:25:04.000Z,24423,395,5,122,FALSE,FALSE,Sports
jG1JY0rt2Os,11/19/2017,FallOutBoyVEVO,10,2017-11-15T05:00:02.000Z,2758724,158996,4107,14663,FALSE,FALSE,Music
RrhSJzM8NLE,11/19/2017,alt-J,10,2017-11-15T13:10:12.000Z,440942,13096,558,821,FALSE,FALSE,Music
cmoknv58jjE,11/19/2017,Tanner Braungardt,22,2017-11-14T21:00:02.000Z,2326348,64614,8599,9385,FALSE,FALSE,People & Blogs
9pbCuFxRuqs,11/19/2017,Jonathan Morrison,28,2017-11-16T02:34:28.000Z,616420,23599,1233,3431,FALSE,FALSE,Science & Technology
Mn-3c6of8t8,11/19/2017,Sailor J,24,2017-11-15T13:29:28.000Z,125328,6274,535,1080,FALSE,FALSE,Entertainment
kOCkne-Bku4,11/19/2017,Lauv,10,2017-11-17T05:01:14.000Z,330225,27807,122,1226,FALSE,FALSE,Music
cxMvzK2OQTw,11/19/2017,Cards Against Humanity,23,2017-11-14T16:43:11.000Z,1315527,25054,8571,6564,FALSE,FALSE,Comedy
UwdLlnPaRAU,11/19/2017,WIRED,17,2017-11-15T17:00:36.000Z,602977,18336,214,1299,FALSE,FALSE,Sports
dUMH6DVYskc,11/19/2017,Attaullah Malik,28,2017-11-14T12:02:49.000Z,2056950,11386,5874,3500,FALSE,FALSE,Science & Technology
Y2-JjnW3w2g,11/19/2017,John Campea,24,2017-11-16T16:47:12.000Z,52886,1537,123,869,FALSE,FALSE,Entertainment
YvfYK0EEhK4,11/19/2017,Brent Pella,23,2017-11-14T15:32:51.000Z,1497824,38000,2200,1785,FALSE,FALSE,Comedy
YjBB89qsupM,11/19/2017,Major Lazer,10,2017-11-15T18:27:28.000Z,594612,34666,527,1025,FALSE,FALSE,Music
k1cA-Wh3Tc0,11/19/2017,Matthias,28,2017-11-15T00:00:03.000Z,862532,20024,907,6421,FALSE,FALSE,Science & Technology
xL_qpDkF5A8,11/19/2017,TV Promos,24,2017-11-15T01:25:18.000Z,444789,4130,159,469,FALSE,FALSE,Entertainment
uN9zBcweN4M,11/19/2017,ESPN,17,2017-11-16T03:16:52.000Z,127525,1094,43,414,FALSE,FALSE,Sports
bAkEd8r7Nnw,11/19/2017,The Slow Mo Guys,24,2017-11-14T18:31:20.000Z,3560412,102520,2008,7054,FALSE,FALSE,Entertainment
hXcoq5XDwyA,11/19/2017,Butch Hartman,20,2017-11-15T22:02:34.000Z,68145,4410,115,541,FALSE,FALSE,Gaming
AJ2xkh-6tL4,11/19/2017,ABC News,25,2017-11-15T19:25:34.000Z,34293,400,86,381,FALSE,FALSE,News & Politics
IeTTfquV0iE,11/19/2017,ChloexHalleVEVO,10,2017-11-17T05:00:00.000Z,7108,587,5,57,FALSE,FALSE,Music
C4YNcqNF4hg,11/19/2017,Late Night with Seth Meyers,23,2017-11-15T12:00:01.000Z,484287,7792,150,342,FALSE,FALSE,Comedy
5530I_pYjbo,11/19/2017,JunsKitchen,26,2017-11-14T12:06:56.000Z,2415668,162209,971,8678,FALSE,FALSE,How to & Style
ve3oQBjcAGI,11/19/2017,CinemaSins,1,2017-11-14T17:00:07.000Z,1940520,50156,2652,10413,FALSE,FALSE,Film & Animation
Mmkf4zYlW4E,11/19/2017,Wong Fu Productions,24,2017-11-16T00:31:44.000Z,98092,4974,77,387,FALSE,FALSE,Entertainment
QaASZecxQww,11/19/2017,NARLtv,24,2017-11-16T14:11:06.000Z,3545,18,3,1,FALSE,FALSE,Entertainment
i9EyFghIt5o,11/19/2017,SciShow,27,2017-11-15T22:00:01.000Z,135090,5554,342,931,FALSE,FALSE,Education
qqs3fxfmWr4,11/19/2017,INSIDER,28,2017-11-15T22:00:02.000Z,247839,4145,117,298,FALSE,FALSE,Science & Technology
9SK1I0V6U5c,11/19/2017,Anwar Jibawi,23,2017-11-14T18:01:03.000Z,2143149,99173,1129,5815,FALSE,FALSE,Comedy
mcqWcLDUeag,11/19/2017,Movie Munchies,24,2017-11-15T10:17:25.000Z,149074,469,198,92,FALSE,FALSE,Entertainment
OlJykKOuank,11/19/2017,CupcakeJemma,26,2017-11-16T18:30:00.000Z,74115,3793,35,94,FALSE,FALSE,How to & Style
ItYOdWRo0JY,11/19/2017,TechSmartt,28,2017-11-14T00:45:15.000Z,3716275,43697,45910,12489,FALSE,FALSE,Science & Technology
eQVhAN7-IAw,11/19/2017,Taylor Swift,10,2017-11-15T03:43:47.000Z,736587,42050,630,2466,FALSE,FALSE,Music
FvoPOdop0hA,11/19/2017,Video Library,2,2017-11-16T15:02:36.000Z,12212,4,1,3,FALSE,FALSE,Autos & Vehicles
g3VgrgV3kFk,11/19/2017,Single Shot,17,2017-11-16T22:50:00.000Z,920,3,1,1,FALSE,FALSE,Sports
p7KHGUwqF24,11/19/2017,FlyFastandLow,25,2017-11-16T13:14:08.000Z,3748,6,0,0,FALSE,FALSE,News & Politics
rRsstfoKQeo,11/19/2017,RM Videos,23,2017-11-14T16:51:02.000Z,84580,94,4,8,FALSE,FALSE,Comedy
L9eFkmjIIWA,11/19/2017,It's Okay To Be Smart,27,2017-11-15T16:01:39.000Z,88932,4625,49,300,FALSE,FALSE,Education
,11/19/2017,Mental Floss,27,2017-11-15T16:00:00.000Z,35082,1306,16,138,FALSE,FALSE,Education
Gnxv9OH-giQ,11/19/2017,Ranz Kyle,22,2017-11-16T13:12:49.000Z,383830,23234,211,1686,FALSE,FALSE,People & Blogs
pcWKpGzhgq4,11/19/2017,The Graham Norton Show,24,2017-11-14T12:13:35.000Z,732349,8729,182,455,FALSE,FALSE,Entertainment
CtBca6H6Teg,11/19/2017,Screen Junkies,1,2017-11-14T18:00:01.000Z,1455500,35048,524,3808,FALSE,FALSE,Film & Animation
PGWBA_OzCE4,11/19/2017,ColliderVideos,24,2017-11-15T18:19:50.000Z,63818,2080,91,543,FALSE,FALSE,Entertainment
9WT7NU3Rwr0,11/19/2017,Philadelphia 76ers,17,2017-11-16T06:26:28.000Z,14527,89,5,36,FALSE,FALSE,Sports
Qj7DVNDb7To,11/19/2017,Jessii Vee,23,2017-11-15T22:18:21.000Z,102941,6135,73,3930,FALSE,FALSE,Comedy
qDAxDcjgn-8,11/19/2017,theneedledrop,10,2017-11-14T23:06:27.000Z,291272,11130,792,2593,FALSE,FALSE,Music
fdpYWltgYMk,11/19/2017,Tegan and Sara,10,2017-11-16T18:12:36.000Z,5258,433,1,30,FALSE,FALSE,Music
W8vXDp7NuFs,11/19/2017,Matt Steffanina,24,2017-11-15T19:07:27.000Z,328302,21299,214,948,FALSE,FALSE,Entertainment
4ftGS_6i7mM,11/19/2017,SHOWTIME Sports,17,2017-11-15T16:33:51.000Z,33543,122,16,39,FALSE,FALSE,Sports
aHsfKnrNCG4,11/19/2017,daronjay,10,2017-11-14T13:25:56.000Z,3390,9,0,1,FALSE,FALSE,Music
vZzIS17HexE,11/19/2017,reputationswift,24,2017-11-15T03:11:17.000Z,41562,393,114,63,FALSE,FALSE,Entertainment
CvpwGru3s7s,11/19/2017,Taras Malyar,24,2017-11-06T17:51:30.000Z,2421,10,0,0,FALSE,FALSE,Entertainment
g0K5QoEj7FQ,11/19/2017,Access Hollywood,24,2017-11-14T22:34:14.000Z,55311,212,150,119,FALSE,FALSE,Entertainment
77McSTzTgg8,11/19/2017,NBC News,25,2017-11-15T21:05:13.000Z,38987,287,219,0,TRUE,FALSE,News & Politics
p2EY93WfBQk,11/19/2017,Jackie Aina,26,2017-11-14T21:03:47.000Z,357376,27314,573,2192,FALSE,FALSE,How to & Style
rO_mAQC9bv0,11/19/2017,astroboy1960,1,2009-03-10T00:27:20.000Z,15382,33,1,10,FALSE,FALSE,Film & Animation
aujUl3yt6nM,11/19/2017,Quad9 DNS,22,2017-11-16T01:56:43.000Z,4759,40,2,13,FALSE,FALSE,People & Blogs
9kF9xY74h-E,11/19/2017,Dolan Twins,23,2017-11-14T21:00:47.000Z,1493983,166290,728,9262,FALSE,FALSE,Comedy
P7zi6oQ4fPQ,11/19/2017,YBF Chic,24,2017-11-15T20:53:51.000Z,2043,4,0,0,FALSE,FALSE,Entertainment
xhBMUFDdiok,11/19/2017,GinWigmoreVEVO,10,2017-11-16T13:05:00.000Z,4843,387,13,27,FALSE,FALSE,Music
L3br0klRqF4,11/19/2017,Washington Post,25,2017-11-14T21:51:20.000Z,163436,690,343,539,FALSE,FALSE,News & Politics
E_86MEdNsAI,11/19/2017,Brian Hull,24,2017-11-14T19:48:51.000Z,117379,6934,98,886,FALSE,FALSE,Entertainment
Y9nDagqKL7Q,11/19/2017,ProZD,1,2017-11-13T20:47:49.000Z,612546,30139,527,1774,FALSE,FALSE,Film & Animation
0ANDjPQPS_Q,11/19/2017,Pixielocks,26,2017-11-15T15:17:28.000Z,26621,2922,85,505,FALSE,FALSE,How to & Style
D-DYWvnrFs8,11/19/2017,Topi The Corgi,15,2017-11-15T23:30:44.000Z,26473,2016,8,223,FALSE,FALSE,Pets & Animals
Jidk0O6uu-0,11/19/2017,Cody'sLab Backup,22,2017-11-15T07:25:03.000Z,75397,4573,41,479,FALSE,FALSE,People & Blogs
C_SJgw5MVFY,11/19/2017,MisterWivesVEVO,10,2017-11-17T05:00:00.000Z,12984,1304,21,148,FALSE,FALSE,Music
LduRwIc7eBA,11/19/2017,BBCRadio1VEVO,10,2017-11-15T18:59:30.000Z,39467,2032,23,134,FALSE,FALSE,Music
DbJ2s_g1oDc,11/19/2017,REACT,24,2017-11-13T20:00:01.000Z,1000303,22849,1245,2914,FALSE,FALSE,Entertainment
ENr6CXm1YxU,11/19/2017,RachelPlattenVEVO,10,2017-11-15T08:00:01.000Z,79057,2048,81,89,FALSE,FALSE,Music
FEjZiCPuvqQ,11/19/2017,Big Cat Rescue,15,2017-11-14T15:00:41.000Z,44511,2086,39,377,FALSE,FALSE,Pets & Animals
VSVXhc5LlII,11/19/2017,Shmee150,2,2017-11-14T18:00:02.000Z,415473,6763,542,1817,FALSE,FALSE,Autos & Vehicles
gHZ1Qz0KiKM,11/19/2017,iJustine,28,2017-11-13T19:07:23.000Z,1002346,22250,2719,3116,FALSE,FALSE,Science & Technology
6j-s9E3dRQ0,11/19/2017,The Orchard Movies,24,2017-11-14T23:15:24.000Z,766661,16842,637,767,FALSE,FALSE,Entertainment
l4bAoNAx2uo,11/19/2017,The Infographics Show,27,2017-11-13T17:11:30.000Z,804735,14588,2259,7459,FALSE,FALSE,Education
Cr9oGxr0Qa0,11/19/2017,William Osman,28,2017-11-14T14:00:02.000Z,175608,7612,103,1001,FALSE,FALSE,Science & Technology
1ZAPwfrtAFY,11/19/2017,LastWeekTonight,24,2017-11-13T07:30:00.000Z,5893503,148741,11289,19616,FALSE,FALSE,Entertainment
2kyS6SvSYSE,11/19/2017,CaseyNeistat,22,2017-11-13T17:13:01.000Z,2524854,95587,7892,22038,FALSE,FALSE,People & Blogs
aAm6AHr14zY,11/19/2017,DunkFest,17,2017-11-14T04:42:58.000Z,144514,170,26,101,FALSE,FALSE,Sports
5E4ZBSInqUU,11/19/2017,marshmello,10,2017-11-13T17:00:00.000Z,4756676,236846,4695,14088,FALSE,FALSE,Music
NfLVVJOuY5M,11/19/2017,Red Bull,17,2017-11-14T16:00:04.000Z,202092,11864,43,528,FALSE,FALSE,Sports
yxFdue1dCtE,11/19/2017,NBA,17,2017-11-15T01:10:19.000Z,140792,2018,70,292,FALSE,FALSE,Sports
7xhxjcejONk,11/19/2017,littleBits Electronics,28,2017-11-15T16:18:17.000Z,1616,16,1,1,FALSE,FALSE,Science & Technology
I-5CODzeGEE,11/19/2017,Jenny Nicholson,1,2017-11-14T08:00:42.000Z,70382,4691,92,907,FALSE,FALSE,Film & Animation
YVfyYrEmzgM,11/19/2017,TED-Ed,27,2017-11-13T16:00:07.000Z,380111,12095,128,643,FALSE,FALSE,Education
VonJ4ASDO40,11/19/2017,Wendy Williams,24,2017-11-13T18:49:30.000Z,535337,10633,786,2505,FALSE,FALSE,Entertainment
J7wMOb0WIfQ,11/19/2017,Audience Network,24,2017-10-27T19:41:06.000Z,11849,5,0,0,FALSE,FALSE,Entertainment
Hq89wYzOjfs,11/19/2017,Summit,27,2017-11-14T17:37:20.000Z,27997,366,22,0,TRUE,FALSE,Education
N0tmF4j4K6g,11/19/2017,BBC Earth,15,2017-11-15T10:00:02.000Z,44810,2067,15,169,FALSE,FALSE,Pets & Animals
zZ9FciUx6gs,11/19/2017,Nickelback,10,2017-11-13T15:31:44.000Z,426730,15763,782,1259,FALSE,FALSE,Music
R9c-_neaxeU,11/19/2017,standupmaths,24,2017-11-14T16:29:00.000Z,124948,5933,50,640,FALSE,FALSE,Entertainment
iyrefjMs64k,11/19/2017,VICE,24,2017-11-14T16:45:24.000Z,44856,1731,678,881,FALSE,FALSE,Entertainment
puqaWrEC7tY,11/19/2017,Good Mythical Morning,24,2017-11-13T11:00:04.000Z,897162,16551,1374,2966,FALSE,FALSE,Entertainment
jGiqc3HSxEg,11/19/2017,Now You See It,27,2017-11-13T15:30:01.000Z,260902,13029,245,634,FALSE,FALSE,Education
vU14JY3x81A,11/19/2017,Life Noggin,27,2017-11-13T14:00:03.000Z,522367,19504,238,6220,FALSE,FALSE,Education
